401	718	148	274
971	204	561	478
706	602	706	435
765	39	759	269
515	515	651	982
413	89	158	413
856	683	113	384
162	237	151	215
607	33	482	173
850	832	430	574
354	609	266	354
115	557	858	557
332	69	696	69
599	106	599	599
30	30	328	152
108	7	13	295
164	727	120	434
694	741	338	741
487	756	475	492
591	543	987	632
791	829	86	240
289	427	325	552
484	500	315	867
768	925	796	559
419	476	316	386
575	45	235	601
442	778	690	236
274	751	759	758
208	632	380	159
794	789	646	157
954	308	638	79
372	120	298	153
910	918	741	674
20	426	566	267
932	791	647	320
732	116	702	104
877	922	254	73
733	137	791	529
962	490	291	820
981	182	844	480
590	499	665	799
240	392	429	240
454	454	693	187
92	92	321	446
210	877	483	386
156	331	963	294
198	580	258	198
451	222	368	237
711	60	790	797
145	212	212	212
342	303	342	464
289	365	365	623
781	998	728	373
494	598	35	900
350	43	473	244
272	513	456	513
878	981	982	678
559	915	559	165
97	437	613	253
433	459	288	679
932	774	212	932
769	93	368	522
21	309	767	270
349	186	294	677
705	138	705	583
666	239	825	972
842	118	728	249
951	260	293	50
424	775	347	262
235	315	952	63
464	457	124	73
103	849	665	844
51	430	734	229
783	795	749	193
694	582	694	892
458	552	25	837
743	143	891	875
64	233	233	233
779	879	297	182
390	815	390	815
609	655	305	759
99	736	59	688
669	641	417	713
719	684	547	722
853	868	663	531
656	635	792	432
590	296	774	808
538	343	47	343
990	217	820	83
115	415	464	962
825	346	691	216
967	785	943	967
698	771	698	771
103	336	798	461
864	757	321	663
935	429	119	259
342	19	976	245
812	206	206	206
654	223	621	60
568	712	929	771
850	813	379	400
361	937	796	870
472	912	389	244
354	718	33	903
693	283	496	403
607	315	661	25
183	264	753	446
882	472	803	710
739	46	278	826
838	509	226	921
413	82	358	141
459	826	236	470
302	302	426	302
2	786	301	764
180	695	881	743
242	379	242	252
474	697	121	697
926	445	228	204
718	111	702	624
149	736	352	898
234	237	731	190
872	355	671	709
820	690	297	239
205	205	694	380
941	583	85	941
134	140	504	393
194	682	317	723
877	858	471	746
362	395	63	131
977	977	488	488
103	103	707	265
710	280	606	57
892	291	674	411
113	608	70	233
284	850	676	281
373	281	44	128
964	122	42	906
171	43	293	702
257	398	769	445
318	466	617	507
683	464	785	223
499	278	499	278
429	795	312	950
256	852	808	632
829	353	661	22
825	93	825	825
797	859	200	877
934	283	715	377
411	970	712	101
955	793	717	435
316	207	951	715
712	821	579	747
988	877	703	251
561	736	567	258
888	794	671	989
628	37	354	444
950	614	73	742
2	159	693	147
260	317	369	368
502	379	769	408
3	977	197	197
615	767	975	370
337	742	747	924
943	244	244	167
633	535	741	9
479	996	415	874
4	513	3	802
15	710	567	173
741	698	741	741
538	80	80	138
942	82	89	789
929	9	344	961
962	223	754	892
716	27	67	475
562	456	624	372
566	462	286	87
133	539	580	612
534	977	464	670
147	6	770	6
299	299	633	884
277	912	108	928
555	555	702	799
269	986	374	325
585	943	123	748
570	212	441	799
629	822	548	766
442	854	263	474
293	293	720	293
510	260	510	260
980	283	19	147
361	837	361	453
908	191	217	525
945	506	544	484
944	474	874	959
322	230	592	507
16	281	896	678
452	111	967	998
815	103	277	314
848	365	572	541
452	564	745	133
248	885	139	427
487	859	633	313
917	925	496	999
616	380	941	240
380	527	109	82
426	597	426	597
319	458	942	479
431	595	564	328
853	801	752	517
423	864	538	864
393	326	279	393
658	898	162	685
825	855	290	593
268	870	571	122
250	498	498	250
260	260	785	655
379	467	429	791
274	644	9	527
448	474	558	988
394	696	44	872
597	879	492	323
527	346	971	936
591	745	745	503
659	285	222	222
854	719	590	552
249	377	75	122
729	661	313	36
682	881	607	148
476	260	714	260
52	285	142	154
962	396	657	609
119	595	106	864
178	197	197	197
491	737	32	100
454	639	427	962
118	511	94	542
256	706	715	497
518	597	397	556
721	125	806	888
625	333	625	544
356	398	290	874
524	932	876	824
7	322	919	610
57	808	808	808
525	822	135	285
780	254	40	447
362	3	479	362
215	527	215	527
571	321	964	780
220	470	933	517
844	26	681	293
241	120	882	339
263	724	107	142
855	213	855	213
968	684	832	341
206	320	521	472
992	332	332	667
916	738	375	404
783	400	213	840
953	650	651	43
633	83	421	840
128	487	555	641
767	767	767	815
932	910	476	820
576	959	953	42
536	236	632	509
229	208	229	506
884	958	710	733
812	475	548	153
396	745	517	424
524	809	809	928
835	365	538	282
498	342	840	182
775	684	549	179
563	42	824	352
860	636	712	18
298	67	60	80
464	381	41	119
280	410	139	410
971	529	588	147
228	228	7	446
727	209	357	641
874	219	850	297
507	989	393	507
287	461	510	167
605	383	154	690
316	459	316	933
781	149	447	658
23	102	961	977
607	76	575	78
70	372	365	728
83	928	35	177
359	159	723	723
958	164	682	61
706	687	593	863
737	166	382	890
492	606	697	858
626	615	615	989
471	4	4	625
296	54	503	154
265	872	353	3
783	9	214	149
989	426	411	217
921	921	893	831
6	332	908	303
702	702	792	792
766	838	628	84
791	130	152	400
89	587	38	971
655	487	119	723
577	906	95	906
28	100	738	964
586	743	401	877
876	876	434	398
64	754	951	951
817	350	533	92
947	618	637	637
978	411	555	433
378	959	716	66
3	723	362	476
976	767	437	729
638	277	782	277
402	913	913	913
566	739	905	693
471	683	979	260
380	224	74	167
81	243	81	955
757	358	952	398
765	765	143	171
374	193	662	10
919	456	515	635
454	998	277	605
965	675	965	322
420	913	838	343
200	33	94	200
686	545	868	868
25	145	802	609
422	968	884	15
985	858	858	37
26	364	697	325
857	788	273	862
553	553	844	751
812	412	259	386
989	602	625	100
998	739	739	202
462	727	119	293
538	538	266	233
266	682	816	46
138	705	705	292
921	797	307	686
763	725	93	653
688	270	54	418
216	575	723	498
386	4	267	733
627	264	878	173
245	801	284	485
566	821	354	748
494	431	416	567
532	768	315	389
117	706	995	708
151	613	210	22
128	297	648	521
150	138	759	138
299	598	968	52
834	840	274	49
363	784	957	957
598	668	443	817
204	311	655	98
310	877	136	491
66	277	566	526
298	17	418	998
352	927	638	64
159	979	492	333
368	468	952	952
129	643	131	922
455	148	389	452
380	101	861	509
506	504	258	688
498	63	664	484
611	125	404	481
498	999	559	260
25	205	912	912
777	50	549	383
777	658	518	374
375	849	803	255
225	584	329	329
599	482	239	389
793	324	884	437
202	953	38	796
388	734	54	217
436	228	355	507
341	632	863	127
792	515	424	111
274	311	995	311
814	721	624	909
13	13	13	267
596	162	968	723
619	646	745	223
287	59	186	186
24	545	644	20
360	521	521	119
94	532	695	254
158	191	594	59
137	26	709	677
753	497	4	838
152	902	507	695
619	805	695	362
689	398	647	888
339	863	225	594
87	691	789	35
317	141	879	425
397	895	436	397
371	440	461	59
379	625	926	382
855	380	624	263
303	734	898	851
945	859	525	150
321	645	229	640
496	234	464	379
109	647	570	960
748	318	159	75
508	566	298	71
944	123	123	123
91	766	20	172
350	399	97	432
870	498	412	498
417	122	609	413
6	672	787	465
973	645	930	411
15	280	444	444
167	606	634	225
852	88	777	585
969	936	963	505
994	961	456	815
752	267	762	326
16	656	263	104
791	278	788	462
264	489	264	34
576	584	538	947
167	685	167	167
224	283	616	537
558	180	753	372
663	842	757	545
15	211	932	807
799	460	634	479
259	350	503	194
492	343	853	236
909	732	42	721
283	359	502	603
149	266	657	598
573	897	17	897
27	296	276	296
351	392	563	392
98	279	755	755
820	310	840	65
212	739	347	533
355	175	939	28
150	150	261	798
744	857	729	772
259	101	695	735
996	48	452	651
793	245	801	569
422	30	913	691
543	945	185	764
721	108	679	763
121	473	443	556
770	237	10	237
393	40	362	161
287	827	889	501
34	874	712	388
181	213	122	213
324	609	646	60
639	413	430	635
173	358	714	173
333	140	466	194
485	482	847	800
969	209	746	746
514	440	225	956
579	611	98	504
558	456	659	456
6	302	109	120
805	448	760	833
349	268	702	63
159	447	238	238
214	582	176	176
334	812	291	165
748	854	409	947
927	267	897	608
70	351	131	807
407	201	109	599
544	447	125	51
849	381	849	298
7	449	311	311
856	50	359	472
612	147	573	612
221	240	597	363
377	71	921	186
241	241	158	718
728	990	787	39
249	214	703	573
92	377	234	598
816	546	499	232
28	534	728	181
556	300	77	614
993	14	46	993
7	304	975	304
433	102	764	235
692	611	189	779
916	288	62	481
184	90	89	737
351	69	296	354
7	534	531	662
18	330	398	911
587	961	98	675
65	65	819	65
19	973	792	104
987	143	840	60
831	318	876	792
151	532	141	322
896	208	659	140
862	118	943	125
224	40	652	311
537	745	550	550
993	621	268	680
981	981	266	905
747	322	595	514
889	63	69	69
869	169	625	292
561	561	666	144
996	108	616	124
389	496	312	660
429	81	705	973
227	344	909	193
392	822	739	951
310	44	175	869
944	41	22	177
267	267	461	793
3	348	297	267
708	903	284	827
151	456	686	289
352	960	755	528
283	120	891	659
627	171	936	175
474	726	751	261
193	725	193	725
697	773	848	506
195	226	437	985
588	725	572	572
452	333	752	723
662	773	411	773
973	109	176	877
810	892	674	898
27	485	24	910
111	999	609	917
679	484	231	520
282	282	8	581
681	370	187	841
576	333	335	575
595	978	638	860
93	802	825	570
361	671	671	125
989	397	571	923
764	810	447	317
457	991	321	321
761	324	615	162
891	174	402	591
780	807	185	708
854	633	138	511
816	301	591	591
378	765	379	799
202	268	155	34
554	17	60	896
432	178	850	859
823	271	659	897
636	321	489	65
996	70	838	365
926	690	651	485
346	392	252	863
616	606	312	492
189	52	822	434
126	913	612	132
814	783	50	919
39	970	678	301
980	577	377	916
730	500	272	790
691	126	351	990
211	200	987	332
968	43	51	140
582	820	287	995
69	51	157	979
229	886	972	641
693	43	678	342
569	237	589	569
973	534	948	718
114	422	257	257
369	535	801	740
527	621	372	691
382	132	713	629
244	755	755	937
463	812	598	598
857	141	704	501
994	337	447	22
24	341	849	831
168	122	340	817
143	50	855	782
444	522	878	841
712	580	526	979
990	996	943	793
40	450	155	40
309	935	770	589
902	220	712	362
623	508	33	59
636	611	78	343
986	614	986	47
48	637	175	637
190	974	676	860
490	685	796	685
195	194	814	392
38	144	695	69
558	452	537	223
380	158	611	611
412	429	502	429
355	754	60	806
21	162	832	162
585	925	556	925
218	167	715	711
631	846	533	503
936	414	563	679
313	421	667	621
122	305	984	700
66	111	471	573
151	47	963	498
399	121	36	759
211	251	282	784
767	233	740	692
500	226	515	559
805	337	794	249
358	334	321	347
807	798	15	798
893	297	653	817
769	671	671	663
493	700	887	202
863	326	182	196
676	291	823	517
308	118	406	276
338	40	397	218
565	237	561	440
508	967	781	355
552	508	252	553
441	146	426	597
497	251	29	495
545	654	49	585
723	984	614	671
518	882	376	499
617	889	611	151
848	791	514	671
91	916	61	91
928	791	982	821
948	948	336	428
836	380	887	15
84	762	720	762
639	575	17	629
788	142	820	433
184	331	315	170
11	938	110	468
415	641	502	415
946	453	379	453
76	396	429	933
10	870	58	481
589	234	376	765
445	326	404	128
479	956	479	956
912	697	725	713
190	237	681	798
656	515	697	515
599	682	1	495
433	996	323	397
267	83	810	83
349	670	145	670
326	326	67	326
844	716	207	220
854	41	173	788
479	979	724	623
222	384	395	994
707	174	308	659
181	850	181	385
914	34	556	688
400	550	959	403
444	423	444	547
278	485	130	287
722	357	426	543
235	890	496	851
613	54	834	54
513	641	434	230
367	892	53	208
206	713	629	552
928	911	132	15
496	221	528	540
494	406	758	57
744	289	359	76
897	475	261	771
866	217	192	537
376	213	438	109
868	36	222	72
272	794	936	433
857	459	842	99
535	512	819	852
733	791	358	490
783	344	939	575
774	490	709	54
516	674	280	749
411	618	730	38
126	405	118	861
104	778	603	335
59	59	134	747
22	422	627	897
173	871	528	822
190	422	489	745
693	814	199	94
619	340	467	857
11	428	11	138
487	737	876	549
979	946	312	900
299	299	322	299
454	454	569	999
111	988	103	377
88	88	745	654
944	966	268	901
427	649	536	508
912	333	859	516
816	257	10	236
488	791	157	414
237	14	185	946
853	653	531	776
484	484	929	425
368	297	555	359
369	887	921	404
157	925	751	991
942	361	858	305
100	285	52	783
422	772	591	241
204	862	862	864
195	279	847	524
390	961	252	982
209	485	678	593
257	491	476	83
174	71	102	917
721	935	721	452
457	218	943	457
269	756	230	583
265	713	757	843
875	940	465	886
247	247	247	667
844	713	117	369
186	186	995	249
723	805	722	967
297	853	695	297
725	645	236	236
139	648	415	346
338	751	400	31
713	264	998	713
656	354	893	908
860	478	935	473
875	81	170	891
657	38	404	128
23	159	758	130
986	661	636	658
403	756	697	599
573	425	686	421
924	322	38	877
53	151	785	411
803	685	685	773
392	264	60	455
677	961	70	767
870	632	916	584
45	22	128	128
340	47	175	699
921	829	131	610
901	890	938	464
592	469	15	363
213	834	213	399
650	191	638	180
651	531	651	651
827	172	904	873
767	720	345	841
395	948	716	195
635	771	47	621
791	17	380	180
281	265	61	71
382	196	806	368
630	303	771	353
55	144	988	51
193	735	488	651
693	451	138	559
786	308	417	231
455	3	648	115
652	652	865	739
948	948	910	294
534	697	653	422
26	490	816	750
406	375	406	500
392	932	745	518
736	81	90	754
963	489	161	100
326	377	516	937
63	586	439	798
178	25	14	609
631	999	841	660
84	898	145	479
542	685	74	756
889	889	647	150
215	491	157	566
74	423	423	423
516	9	316	270
104	486	201	663
879	656	657	851
213	213	652	652
17	521	666	247
21	9	21	73
462	372	240	336
84	174	881	623
680	732	908	798
905	774	905	523
240	956	956	536
757	518	438	369
652	167	750	3
508	508	682	682
693	452	25	819
262	869	407	114
128	246	128	189
147	567	739	7
507	873	368	896
608	871	575	673
710	723	64	350
231	365	541	231
101	795	595	291
230	972	972	478
195	954	954	942
367	491	41	51
361	441	148	764
843	334	633	926
386	129	585	236
942	727	877	840
301	817	807	149
801	590	487	253
669	582	743	743
186	22	907	198
104	513	630	159
110	241	465	69
449	607	59	211
937	364	624	534
63	68	546	762
930	7	535	930
782	521	850	220
388	70	973	368
442	439	870	559
362	679	705	469
599	829	972	364
407	798	653	625
113	424	58	867
598	294	327	386
265	226	515	661
4	453	387	202
304	50	766	175
63	365	365	365
299	580	415	478
354	687	39	235
521	584	123	358
783	916	715	219
74	771	167	905
267	32	353	209
227	163	991	995
521	161	879	557
611	796	8	895
985	619	17	880
235	514	164	752
554	553	427	668
470	697	512	736
282	518	881	881
806	563	294	947
203	203	491	491
212	948	212	212
136	511	896	138
496	757	61	496
593	349	349	176
54	293	104	963
375	847	170	634
367	362	362	910
985	365	340	470
877	270	524	697
145	183	452	20
918	262	262	87
90	951	412	316
826	324	883	191
490	280	485	280
202	640	657	137
303	260	767	303
527	73	527	635
727	725	319	949
600	840	47	47
104	104	302	104
257	874	737	524
107	450	491	756
971	284	896	829
550	265	37	231
989	756	708	936
921	10	450	992
763	38	343	38
271	164	394	829
231	231	273	683
896	629	553	337
642	747	180	12
818	43	27	876
484	420	134	70
49	15	913	211
351	442	505	960
191	969	191	969
361	67	60	885
649	983	527	780
726	272	884	70
232	445	528	964
229	513	937	627
606	606	977	820
745	7	483	722
458	703	67	29
731	616	616	612
914	280	818	687
862	213	29	852
855	78	238	435
478	864	367	805
568	682	188	839
656	898	880	538
851	264	427	224
561	909	957	583
104	38	518	38
429	523	187	241
560	40	151	560
41	693	817	340
260	530	966	998
732	746	488	245
244	36	595	539
857	595	452	143
299	659	488	839
229	642	240	642
277	232	653	273
862	773	465	386
636	678	168	591
734	96	638	344
785	96	96	785
569	548	591	591
882	500	512	455
348	139	348	526
669	975	669	172
23	767	30	677
205	510	227	114
817	815	533	920
340	416	812	440
497	437	522	714
749	349	338	283
547	499	391	374
504	821	778	121
44	272	425	44
242	803	569	846
149	755	840	955
437	645	523	457
939	670	4	792
857	106	789	38
231	15	125	911
538	744	619	773
602	781	829	466
132	882	847	213
903	791	247	80
654	749	373	256
717	717	826	687
744	403	872	788
496	712	139	448
549	165	153	209
817	690	591	862
628	760	628	760
562	387	273	530
31	219	464	850
460	537	301	994
216	200	216	200
423	417	392	170
477	794	239	935
114	333	333	333
893	13	890	251
184	87	688	856
320	307	776	330
628	536	628	628
76	147	992	997
145	426	129	86
447	490	887	160
88	254	80	475
456	456	220	456
434	781	770	686
933	265	37	631
288	892	913	288
511	228	385	939
454	665	454	454
354	766	393	766
816	218	902	317
113	154	30	371
856	655	655	160
524	164	133	898
30	681	620	446
185	321	748	126
593	154	86	154
795	749	160	952
2	493	642	487
859	859	146	726
68	311	311	1
33	29	385	957
42	42	935	313
644	451	451	781
59	677	355	795
987	94	560	560
291	50	185	727
722	266	635	966
100	808	100	995
115	584	231	115
143	298	807	368
474	898	596	479
478	672	478	672
430	521	5	805
797	209	290	902
530	836	814	836
74	388	388	58
847	362	212	734
559	369	271	238
57	530	114	609
104	523	553	572
346	884	72	238
228	99	894	128
891	984	496	950
12	956	934	129
613	208	887	102
41	807	812	619
240	177	240	186
638	23	660	937
12	7	808	894
59	437	945	878
256	390	314	517
303	308	60	535
751	336	365	935
397	589	589	589
613	613	317	710
708	869	785	941
259	305	813	176
921	921	806	126
598	491	834	359
41	483	283	833
411	469	411	280
646	489	646	415
703	451	992	451
811	627	11	674
725	563	740	46
247	742	65	910
476	236	417	417
801	209	398	698
293	509	157	530
519	793	2	995
385	907	46	922
936	382	661	74
121	595	823	121
803	734	239	812
207	790	35	35
997	122	503	213
312	510	37	395
818	472	95	344
92	713	169	651
112	674	82	166
741	871	397	424
904	809	940	332
300	625	515	340
298	477	503	74
238	79	280	550
98	419	84	452
598	80	935	80
183	705	645	556
784	782	784	784
821	144	765	598
466	551	782	558
875	123	668	489
455	641	854	210
400	515	515	400
81	352	855	906
212	688	409	433
784	721	319	862
457	720	181	181
846	416	494	846
493	303	752	852
306	299	747	185
27	184	620	353
892	850	571	30
272	545	631	533
130	534	560	560
964	964	691	553
328	42	351	799
547	922	356	44
844	722	24	659
620	87	556	364
6	899	255	593
118	621	118	621
200	886	764	764
74	392	18	74
666	346	27	932
297	975	791	337
530	281	281	530
215	469	380	811
376	893	215	597
613	926	161	365
509	813	308	179
821	52	815	210
680	818	743	708
965	536	553	553
809	23	964	692
413	562	444	866
609	858	830	598
142	966	376	966
698	435	49	698
674	204	750	178
640	669	640	669
297	171	212	936
27	849	262	420
143	574	227	713
481	851	747	321
967	809	225	307
173	29	90	627
625	198	748	218
601	762	736	621
57	966	325	882
324	392	44	493
685	172	662	416
227	378	93	216
285	109	227	360
968	826	156	265
571	805	873	365
561	615	83	753
386	208	100	379
377	439	502	36
761	916	663	72
687	9	139	615
208	208	251	943
157	563	825	372
225	435	416	141
989	165	875	435
103	258	951	805
379	342	725	112
664	835	815	401
401	823	401	774
650	996	56	62
497	72	885	885
88	761	434	434
60	243	243	957
495	491	726	600
458	585	585	173
539	512	788	289
258	934	326	179
184	872	612	722
537	57	613	161
628	16	272	484
351	506	601	243
160	431	679	431
179	795	867	452
384	431	446	431
894	445	401	65
211	5	211	211
725	9	198	544
690	662	33	870
259	612	800	363
