7462	3660	87	7536
5356	5117	1801	429
4493	8678	59	9425
6358	6555	1167	4940
6729	492	3115	3152
9516	7737	5258	6079
5673	3057	9680	5344
7619	2312	7351	7853
2651	774	4447	3162
9480	9308	1262	7593
9273	5070	481	7350
1178	1311	6995	9175
9280	3855	688	9845
353	9861	6505	1254
4445	5407	6872	6247
6535	3370	5992	7086
9291	3485	6836	9516
6926	9470	4097	88
9104	203	569	3775
9052	4945	9168	6316
5731	2842	4848	5465
9256	9061	2624	5111
4080	1967	6255	5472
3941	5849	1461	7599
6124	714	4307	1553
6356	95	3292	3949
7028	558	4950	8282
2322	1035	615	7887
5352	9521	4751	3918
9261	4082	7237	250
7534	4886	7283	3795
9098	4891	971	2621
2558	3502	9564	7426
1638	7791	5818	3576
4760	1165	2617	4134
8843	1668	2335	2178
5074	747	3922	7668
4355	2542	5446	5658
2173	1480	7285	7978
1695	5033	4080	9850
3602	5728	1583	7747
9422	2844	7598	6454
9271	2550	7096	5264
8912	6866	8581	4986
3017	6645	6777	9066
1837	5045	8936	5692
2117	227	5434	7324
7918	7582	4735	353
9133	6610	3487	7804
8888	2883	2906	1966
4264	7038	4202	8875
2232	4397	7400	5286
3232	1757	8156	5365
1584	4493	2148	6264
2685	4244	8620	9214
7849	3927	626	1567
6427	8094	6195	6715
1713	6038	5008	8601
1996	8693	4369	6361
7359	7608	1462	1463
4196	7130	2456	7466
258	9675	9264	1672
5186	7883	9120	5512
2379	2772	353	7029
4434	7496	9401	4292
5888	9274	8740	2667
9989	5151	1758	7924
1520	9110	2403	7189
8479	6639	4294	9322
6529	1402	8396	1401
3516	6058	7136	2811
3153	7703	5989	6010
2919	1159	7978	8795
378	3335	9856	3910
1221	1729	6568	6282
3766	943	5977	6283
8938	8038	1303	4713
4539	7116	1786	7163
4040	6812	1754	9888
2854	138	8140	6855
8415	6599	9704	8759
8274	5901	7745	8886
3093	7142	1030	6149
3481	6326	5042	2231
8373	7395	9109	3374
7605	5725	8058	7543
3638	3155	3888	8339
5236	6205	6223	3382
9959	2496	8402	2164
5457	2815	2609	5559
2671	4323	7312	9526
1571	3308	4382	5543
4119	353	5608	9894
9618	1194	4109	1033
2356	4655	356	6655
9487	7420	7738	4588
9840	7336	2291	7432
1998	1109	6121	7989
1118	7730	8647	9809
2381	8329	9650	4284
7479	4902	2519	5225
8876	3041	6563	9555
2938	1086	7964	6377
9849	6407	7973	5650
9781	1138	6866	7507
2979	193	6035	129
5616	8411	1809	393
3711	438	6878	5321
32	9996	7922	2701
866	7367	5323	2411
9948	9606	2560	1552
9076	8227	9831	3071
9652	9996	6578	4739
7427	5164	5625	769
5254	1418	8470	64
7945	4310	7560	2979
2380	1774	6802	7408
3604	1739	7199	6334
9558	6611	2153	4240
5032	5266	2429	2613
4880	8342	199	5338
8250	1136	9609	3455
4969	8202	2650	9322
4290	3597	232	7774
6844	4989	7563	1846
5404	6407	1949	225
9499	7091	7073	1333
3674	8425	5753	697
9582	5328	6832	4676
6063	6386	9998	6218
1521	8967	3901	9660
3306	3518	7888	7758
1161	2738	5296	1017
1380	6234	3157	4414
6239	6647	5936	2081
2857	9125	6091	3819
4684	483	5949	9239
3079	3344	2942	7711
8064	4088	7836	7295
3851	6114	3731	687
6635	2338	552	7364
848	9779	6379	9405
9838	6987	240	4057
6336	7315	5677	8647
3855	82	70	4719
1363	8457	9374	1174
5837	2181	5103	4068
6126	770	9461	7385
9647	592	209	571
3216	9249	1539	4758
1074	3616	675	9553
430	3323	6097	8311
6986	5993	298	6081
3231	4502	1387	9428
8946	7614	1454	888
8818	5229	4643	7751
5283	1001	1977	9721
5867	7831	7223	7580
3424	8454	450	4758
6250	719	6988	5752
2100	5091	754	6437
3534	6680	7316	3656
7398	4125	1634	4585
4473	976	1691	1944
6396	234	8699	9034
5865	2836	2188	4213
8241	3602	1169	2302
4313	880	7137	7937
9295	1891	1116	2015
2070	2911	4171	3884
4607	2215	2011	7969
5152	6885	1256	2927
229	7424	4903	4529
7282	6337	5136	5601
8376	5212	4872	5147
2147	1422	7863	4294
7573	1987	4414	7453
3024	565	9613	7894
9239	2638	1314	2937
3594	3751	9239	7073
1906	467	2154	6261
7600	8821	8337	4316
2979	8285	4935	4234
3738	6888	9941	8947
2934	9898	3842	8847
7754	1806	3792	1037
3446	1490	7451	5433
4634	2177	7515	8219
3781	9822	3472	1393
3331	5716	2010	4770
6485	8226	6546	854
3826	1791	6156	2125
8578	3715	8925	9256
994	3410	2009	5938
5502	8076	7985	9930
9335	6000	7832	9427
8314	9992	584	9689
4950	2952	2601	3121
50	3530	8188	2913
4874	7175	846	1162
2920	6659	437	6031
272	3012	3854	2950
7342	3319	2686	4246
4822	3119	792	3259
3753	4010	1904	1448
3382	6657	4103	9163
2846	7324	2179	3835
2122	4010	7792	3323
9621	2895	1415	5263
1898	8116	6618	5193
2698	3423	4959	8029
2276	9195	8014	6589
2318	40	5392	7670
8999	4474	4925	2338
3178	1706	9737	1211
6642	3779	3129	5029
5156	7934	6987	6868
7898	4533	6080	8664
2984	8521	6866	6649
1014	7224	418	4011
6473	7325	5731	5158
674	378	526	4030
2253	738	7177	4604
73	4734	5316	4210
4740	1937	3576	2751
7700	6330	5768	6486
4586	599	8579	6142
5346	7059	3436	7868
2373	1014	5098	5873
7666	7025	5449	2083
682	2396	6655	5618
6313	8876	8228	5473
7153	2541	5725	5159
5553	5964	9472	119
8001	3626	724	623
4003	8991	1335	1559
8966	4223	4257	8512
9308	4189	6278	6739
2467	7709	5531	3474
8128	1393	6802	444
2340	3492	263	172
8857	9749	1643	2182
3649	2191	2259	6520
7154	5928	6593	3917
5424	7373	5966	6044
9078	1286	1043	7924
9210	9729	7518	4890
1964	4036	3213	3679
679	9576	4186	671
2553	7766	8177	7206
7110	8119	2093	9619
16	8542	2247	8549
9058	9380	6723	6491
5276	8052	6061	555
5180	2958	7609	3211
5107	7665	6807	4209
619	5479	5962	9824
2347	6268	1685	6930
7154	2367	6348	3661
2826	5180	207	7799
9129	5593	5824	5247
2251	4161	7694	8867
2599	8623	5019	1722
2573	2061	3764	9148
3814	5098	9873	6020
2735	7947	1398	4918
2398	1964	6204	6638
4786	6584	3285	1427
9992	4694	3046	3865
5260	897	7120	5794
267	6246	7093	1125
563	6901	933	2000
9996	4338	2699	1804
2334	2075	8517	9064
649	9348	5005	9338
7687	398	7976	6781
3759	1488	6470	6250
2293	1915	6086	6464
2436	6768	6422	2397
2449	6065	5952	3583
7233	7258	9148	6398
391	3219	155	352
2656	1892	5823	6587
8900	9116	915	5813
114	1846	2540	3077
6126	5169	7172	4632
562	6525	5052	7411
6532	8205	8724	6022
736	2450	8363	5964
7023	1996	10	9004
3549	7527	1020	5718
1673	1969	9322	5183
3327	7741	1915	6240
9170	5926	6603	2235
6395	42	5104	6566
2997	4388	1919	1297
9608	3523	2993	846
9735	5052	3892	7505
499	6937	1799	5530
203	4630	1678	627
1258	2247	2766	9763
1497	2973	7896	558
3614	4822	2756	1338
2521	4124	9861	5684
9839	7785	2302	7797
3139	1374	9931	991
7635	1031	5951	8896
7511	4897	4633	8920
4373	3440	3297	8243
5362	6367	3342	2860
3511	9596	5192	4982
9715	8388	4562	6790
4960	1366	973	3693
4739	2109	537	9215
6797	5289	649	4291
1322	3497	1619	8860
3934	44	8984	6410
1569	171	1051	2938
8469	3799	1655	8655
5224	9559	9416	1033
2609	5567	2689	5309
4358	998	8144	3123
1686	8564	4608	9084
9344	1527	3359	3815
1622	2250	1859	1554
3967	6585	9244	2285
5421	5860	2131	7939
8185	8363	4966	9587
3751	689	2872	7503
368	347	8800	6367
6737	6262	582	8566
8246	1686	7212	4970
8108	9980	7910	5715
7190	5667	7923	4321
4712	8497	1178	542
8210	7105	4967	6936
2756	3136	6786	9145
9821	8163	9955	6362
7726	1962	2197	6795
2101	1341	8883	5872
831	9482	7460	5284
5547	5857	2840	6359
3135	2224	247	3021
9235	5293	4349	3754
6859	2668	4400	5241
1845	3984	2034	2262
2194	5081	8083	2519
9648	8358	1269	7575
9590	5622	2920	8143
7595	4199	1321	7440
5025	8032	9500	5420
3538	6648	9309	3982
2123	6632	6592	3613
1145	4287	8332	2681
769	6511	3090	659
7299	912	4824	3202
8217	4877	4351	410
2066	655	9535	5026
3340	1588	4261	5912
1074	4589	8987	611
3493	9813	5271	8681
1076	9713	2997	9908
8159	5726	4773	9599
2426	6094	780	7740
1112	1037	3380	2412
8504	1055	4271	3544
5619	3605	3533	2523
4812	2778	6981	5777
140	7906	2227	4411
6077	4196	8919	3358
8594	5399	1196	7551
9382	7165	8859	5196
4571	2870	9959	8146
3013	835	3821	8653
5963	2306	6138	4514
5660	3184	7928	7641
4806	4391	6777	4957
682	4254	8713	3400
2683	4191	3252	2578
5477	1752	5878	1437
3001	8752	412	5086
3032	252	7623	5489
3150	8100	5917	7248
8612	7926	7230	5686
977	2220	1744	4040
5097	5296	2068	9709
4728	3270	1382	8381
6110	7231	4667	6695
3140	264	6384	9329
7156	96	4084	7053
4655	6669	5711	4652
1298	359	5289	6956
8655	4253	501	5583
7188	4759	9218	7737
3133	5658	7511	473
1389	4129	9564	774
4889	1609	1305	8250
8230	5052	3771	7823
9034	605	5938	8530
9311	6794	794	2324
4812	7829	3602	2619
2111	6653	3950	998
1118	3251	873	7053
176	6943	598	3538
344	9806	7850	8137
1911	2945	4041	3433
9132	4402	2806	2711
1740	4859	8539	4178
5222	2928	9338	221
2216	4974	1546	5644
9903	7942	9664	1578
6804	1077	7328	3240
9474	4105	869	1532
1035	2181	6080	7678
2911	985	8005	4666
5611	8956	4750	8213
3141	6345	1839	7647
4192	7938	5869	6053
5832	6812	7307	3732
7320	9117	1716	4370
2480	1269	3849	1227
9877	9679	1730	6918
3347	7437	9646	2773
7206	1022	5877	2911
7938	6843	8241	3171
6855	8451	7302	8199
9108	3349	6405	32
1829	9868	6013	2044
3954	7772	8436	7567
6320	7318	8331	7528
2719	6761	9677	7086
3497	6459	5392	203
4707	5916	7642	7596
1044	7112	8478	6533
7609	7072	7493	5148
6084	1731	3020	8773
95	6766	5175	1145
7620	2119	5697	5017
2486	9799	5519	2848
1083	2629	6506	5700
1888	7250	4998	2448
418	4290	7230	3729
9344	6007	906	1624
7630	3267	8262	6701
1621	4033	1155	4066
948	3300	1583	3876
720	3598	919	4301
335	1743	1226	508
6895	6452	249	3047
3742	448	8852	5843
2830	2791	6850	1074
5833	4829	3921	2985
3937	2308	5709	4898
6148	2950	2040	3235
8867	7740	9620	2355
2569	2537	5664	7629
4841	363	1730	598
34	7320	3352	9470
7470	572	69	1163
258	3885	8109	4215
8127	4743	8589	9540
4683	1484	8249	1460
5492	4875	9776	8195
3920	6932	3471	2713
3984	6245	1141	6536
5883	9599	4592	3392
8052	2967	3980	747
1356	2615	2876	3568
3569	4891	9549	6097
410	7347	7972	8038
8696	5285	5172	500
8587	6062	983	2406
2660	6045	6810	9426
1506	8952	617	8508
740	5905	1845	6447
3163	5842	5783	7887
2297	7469	1181	4393
9922	6107	3410	9658
6862	9626	3336	7079
424	2882	3941	7934
5796	1984	4066	6064
5483	5769	5821	454
5146	7405	8573	6548
4940	6396	4365	4576
6507	5962	5774	9017
2522	8588	1630	6001
3962	3892	8723	9343
8540	8267	2370	5772
5366	6913	4657	9922
9638	7610	7778	1022
6612	7287	2155	9078
5323	4456	5057	1776
3056	3441	3948	4324
1906	2570	490	2779
7721	7327	5437	1650
4151	8990	3526	4154
9838	7860	9302	3123
1352	9049	2590	3475
6840	9741	2837	9740
4699	3987	5345	7087
6749	2136	6663	5825
3289	2772	2844	4690
8786	3839	8950	4745
2189	1241	5618	6566
985	967	7381	7211
7836	465	8619	1864
1363	3429	5853	6948
1628	7505	7966	4305
9859	4985	9539	7
9119	545	592	8643
3192	5182	8919	446
1513	3791	1141	4036
9881	9311	463	3901
6657	3695	7955	9649
4676	3573	7951	7219
9106	1752	2568	8220
7771	352	1681	5115
2902	1989	6267	7180
4578	7937	7437	2443
4328	182	5569	7014
1189	6019	5054	6843
4512	5667	6994	9529
6774	1253	9467	1448
6709	4026	1936	2849
9497	5508	9348	6008
3447	9705	47	9271
8071	2467	8679	9450
2738	7708	1628	5778
3581	9814	8694	1540
9646	1510	2971	2199
3126	2315	9238	4730
1995	5737	3697	7660
7989	9081	201	4810
794	5238	1626	1446
635	9317	4008	5517
9330	8202	4975	6080
3272	9939	4800	9256
6616	9745	5391	8744
2375	946	6107	7536
1968	2497	3537	4349
1413	3759	7436	7785
1150	2402	1335	8027
8612	1381	534	1799
3351	5839	3791	6865
2365	5826	614	7577
2845	867	9193	7008
4983	5441	4715	5613
5641	1387	6855	599
1173	175	297	3574
4186	6731	9276	1925
9499	7530	1050	1220
8930	8118	5617	3722
465	2035	1933	2993
5005	8212	2300	6693
6639	6700	4245	2337
1842	2051	1160	9424
6671	7581	4680	4998
3731	2048	7071	7247
6132	8043	5667	3263
5257	1296	7995	2327
5838	7820	8255	2300
8901	412	2214	4328
6539	4919	5105	1265
270	2547	3855	5298
6022	49	8267	7202
3436	8508	996	5940
4309	9052	1226	2349
6774	1848	1096	621
7806	539	1518	4694
5956	1490	4719	7484
1770	8017	9032	5281
5241	7248	2798	9887
3748	8747	5659	5252
8183	9373	8458	6054
8611	294	2335	2110
1651	1544	8456	3272
7627	4173	3416	8224
7218	8302	1095	6000
2157	1212	6536	7481
7494	7532	7196	1985
8557	6304	2495	1070
2311	7716	1242	7604
8788	6849	9877	4531
1518	4007	1964	3475
8644	427	8696	418
8278	3140	2813	1579
8523	4890	2200	1763
5370	7958	2659	3659
7892	1422	3637	9568
7568	3521	156	5976
5402	3319	7082	2508
175	8063	9813	4184
3085	6261	8760	9992
5726	303	4071	6161
3661	4478	2251	6411
629	2090	4265	8746
7284	1647	6587	9592
8647	7339	4062	3069
7585	2650	7665	8325
2839	7419	420	5311
5355	6837	1665	6496
8786	4820	6034	1621
118	248	2143	6552
4811	5899	4873	4024
4247	3026	573	3732
6068	1943	7084	4860
8772	3232	6492	2699
8400	3443	9353	3786
3872	644	2082	4926
4894	5369	366	8932
1105	1764	9827	5065
9070	5959	1418	4762
4744	2123	1924	8956
5306	3039	6387	8688
6776	8080	3536	5933
8968	149	5459	9599
4243	2398	9833	7516
2382	4369	7881	6052
274	1039	6703	1542
3286	859	8655	5235
4841	4884	1236	3154
9463	5096	8457	3405
7453	4773	7314	6037
3304	8060	6952	563
5859	9731	6587	7564
8075	5799	1954	8488
6165	965	7984	5901
2163	6171	1670	6664
3749	9517	7	4700
4407	9423	2833	6533
5261	842	1528	2752
3886	8206	6476	4736
411	9304	8977	2076
8429	6068	9420	8167
3357	7294	6110	1258
5127	9186	5357	3754
717	9650	4955	7659
5271	5702	6319	5304
5796	5443	4198	8060
2424	7880	628	3236
5630	4493	886	7736
7517	5764	443	2301
7234	337	4782	8540
2463	5642	635	7470
4970	1461	8990	6263
8396	2521	7737	6103
3064	1657	9103	5546
3157	8744	1098	6980
2833	5318	6455	1792
6396	2455	7973	91
8834	7399	1955	8668
3960	2088	3394	8596
4767	2194	3714	3453
4540	8673	6077	170
4389	4292	8616	8515
1177	8841	8356	9238
2002	5374	6994	8935
9188	8247	7352	270
8935	3073	7107	4899
5648	4569	5226	2726
4822	8324	804	6064
3343	2033	5860	6298
6283	865	8225	5810
3920	8028	2353	8889
7621	68	2211	4342
1521	4420	1790	9754
3102	1490	133	3998
9535	5396	7865	521
294	3774	5920	1791
309	1662	5796	6508
2306	4649	6282	2135
5814	4614	9758	9139
3141	885	7817	4874
2406	7726	1832	5353
8999	1302	9093	9397
698	8921	1942	7450
1307	2626	4630	729
5740	5073	9043	8041
6381	9105	4788	138
1395	8168	7411	4780
7373	2053	8450	2554
3150	7506	4854	1407
4561	8925	265	7323
491	5392	9309	4232
5644	9106	8405	7822
4144	8438	1107	5173
8554	3876	9156	309
4432	7811	5349	6216
9277	4240	2647	8064
4458	1485	4528	5407
2626	1030	9152	6128
6907	5784	2139	374
5178	9672	6311	9865
8054	5780	845	2850
1210	196	7402	7268
7978	1097	2407	8789
631	469	2077	879
2125	6060	7702	3777
5524	3748	3167	4461
8670	4349	2543	7017
8012	8541	9581	1602
6322	5023	2479	2046
9825	4090	6916	6887
127	571	3514	8734
7934	3925	4733	724
1187	1957	5810	8479
9842	8662	1016	6641
4127	7664	6167	2991
6203	1120	4646	3357
7815	9677	7115	6928
5990	9550	7197	6495
7677	1730	1003	2073
3875	7620	5922	3117
1766	9663	2135	6414
3232	4138	4312	7327
2847	7075	301	5127
4970	3775	4089	660
2633	7046	5406	9050
9235	7412	4197	4942
5319	858	2781	4086
2843	9227	62	4676
3429	786	8295	5932
9669	5698	8656	7774
9433	1349	9994	453
9613	5198	7154	9344
3321	8237	1013	4224
2015	2891	4393	6
5738	9724	9974	3335
2115	2061	4005	6572
4526	753	7361	4201
9546	9029	3897	7289
2990	1958	7304	5663
2207	703	8859	6285
9671	9638	1329	835
9869	6151	2026	598
9877	5741	2347	8266
9129	5030	9679	2867
9742	3962	4444	7638
9524	2460	3289	732
3282	886	5062	7458
2212	8735	98	5091
2131	9480	468	3180
8162	2496	2313	9435
4777	9176	5170	3505
9958	8069	5906	5
3559	6822	8316	493
4472	1352	6410	479
3876	3130	2882	1059
9863	5131	6468	9296
1559	1797	8223	8468
498	5219	9827	7222
2217	5896	1793	4279
1284	2253	6390	5621
6708	3643	3018	5050
2474	600	7354	5851
2557	8822	412	4239
1295	5669	6586	2369
3043	7650	7638	3741
438	713	8273	5906
581	4639	4072	5544
7121	6574	2002	2034
4937	8117	8730	1683
6335	6159	416	9119
7250	5449	2879	9047
8583	1344	2569	9190
8319	5079	6653	128
8690	4388	8625	9047
4360	1009	6651	9167
9793	8062	7982	8134
4493	5155	3895	9730
500	5095	2225	8999
3617	327	2263	2012
6411	4357	4928	4517
1820	8808	8655	2625
2464	8949	1875	4822
1494	6593	8613	8840
1950	2473	6360	7477
8325	3711	3157	973
7678	3131	7196	389
8525	465	6120	7575
4996	2186	8282	3216
9173	3408	3477	1704
1678	9649	208	4321
8489	1334	507	4797
4097	4330	8669	8943
2491	2855	7924	5752
2285	1060	7885	4560
1841	3577	5336	1603
7685	2347	8908	5004
7459	9385	1147	7570
6553	2018	1190	5074
8551	9372	7780	6962
8406	6586	8244	8039
473	7289	831	5131
598	657	9594	4448
3012	264	9793	7871
9702	270	1680	9936
8402	4072	4792	8928
6511	1233	1838	1983
6150	4369	8102	4948
2169	381	4336	6124
592	5399	4300	537
5131	4365	2056	8714
5730	6556	8852	6270
272	5405	5057	6821
4089	5469	1428	9523
2269	5328	5287	4041
1407	2349	3783	67
4318	7924	3313	3971
2417	8436	1468	5901
6641	3799	6586	5590
9810	2617	9839	9127
6117	3121	5222	6868
2610	1008	6091	8994
3867	7343	9863	3730
7119	8837	4226	8985
5438	8105	9103	7324
7072	7084	9039	243
4677	6226	570	289
9330	9083	4494	7621
3657	6030	8970	2615
134	4011	6540	6940
8988	7144	4213	8571
3826	7419	1893	5668
3182	1648	8275	2793
5246	7638	9249	4771
3230	8115	1508	5277
7544	4225	7322	7220
8559	7749	1306	7943
1168	6705	6417	1983
2512	2504	3886	5184
5461	352	4129	7009
8806	901	1904	8278
1978	7533	9383	3078
2696	2769	6536	618
2827	1120	8100	4572
2280	9653	8640	3641
3456	7884	1772	4220
7737	6764	7351	5775
6765	912	9795	8812
4783	942	9481	6125
7798	5782	4816	8087
2494	6227	97	5559
3804	3892	4480	7977
1801	1140	1115	4509
1417	6865	8609	7879
6258	4513	5860	2973
9987	5491	9396	8685
2174	8647	179	4291
9223	4944	7617	8188
4069	9595	8545	5826
6952	7527	4333	3027
933	3243	9918	3957
3518	4855	3789	5836
2406	7110	6971	6157
388	3432	7486	9033
2303	6166	1411	9049
8164	8262	3772	44
8312	3726	7000	5657
2782	5327	628	7481
9297	5281	1337	1137
8121	2450	2563	1559
2010	4815	7560	5463
3424	4574	3633	6921
7641	297	1931	141
2664	661	5667	2452
8855	150	1257	2052
3071	2282	7127	6942
6284	8958	7956	5926
8872	3780	5359	775
3522	5315	1494	7343
6696	9282	2561	4644
7773	5283	2238	5274
5265	7499	1365	2187
7247	9029	4543	7654
591	6414	7533	6438
4877	218	205	9196
5437	9750	6346	7486
8946	2623	7033	3283
9065	5848	607	7032
995	1131	6413	1570
3616	5415	3041	9041
162	3461	2470	9225
5767	8174	9865	3875
1997	5720	501	8265
8016	1910	5141	860
4760	6608	5931	8151
9716	4531	2471	1910
3348	8495	6018	3874
164	6527	8792	2953
2826	6249	3289	2227
7742	1818	2856	9811
8520	8225	4842	4442
7106	2781	6847	5800
2805	193	9365	4508
9200	3481	2645	3064
1234	9615	3869	7763
6066	4255	9065	6627
3740	265	8585	7900
2788	7057	7091	2911
4561	7354	922	8405
2836	2547	4134	4770
7379	6418	2380	8293
365	4871	8820	4869
634	8446	1293	3428
2981	1988	8548	4293
880	3966	3984	2534
1916	372	4083	4212
7304	1842	4454	9306
658	8122	2295	7680
6168	1191	822	7676
1033	7854	6068	5985
8416	7019	6475	6032
6805	6130	5216	6250
7379	5284	707	3802
8501	5485	4054	507
4822	1652	4021	3465
1181	6623	1200	8874
9821	3049	6870	5725
2807	4361	9437	9260
6354	546	8437	174
3034	226	7165	4223
2683	826	9587	9812
288	7016	9651	8988
7997	5767	3362	8035
1997	336	177	9954
3304	899	1037	4177
9955	9987	5010	4940
5430	3862	8150	4426
3154	6296	1072	8101
5466	2769	6629	9725
3117	833	7309	9539
4770	7377	6285	2182
237	7380	354	8675
6541	6949	8890	427
2228	5807	1896	1664
9617	6467	7268	7329
6596	2181	5951	8413
9931	6221	9435	1815
2617	1759	4	1094
6338	94	3436	3266
3523	7271	8349	6882
9634	8804	1203	8836
7887	5009	1940	4351
5794	6999	824	8596
655	4835	8209	6505
5029	5638	3924	4745
1865	7803	1745	4189
1723	4946	1286	908
3570	9548	887	6457
3583	9917	9983	3528
3697	7191	1125	6730
7636	7875	2357	8425
8025	9970	3657	2946
4415	8141	1419	4954
5008	736	1401	4039
5617	9771	8991	2325
9506	278	1487	4831
2450	7404	1029	4575
3843	1590	8424	4044
2956	9331	4104	6
4246	1853	1997	6781
5816	2467	552	9662
8802	7343	9276	5015
6874	6553	5865	3504
6752	3071	9688	1388
2346	7131	2684	2348
6046	1650	2441	4607
9093	1763	2390	1556
1728	4481	5652	237
8871	540	8180	1806
2434	7062	2940	6730
7745	8266	7754	2367
9747	8408	2805	1219
5009	4568	3509	4693
5571	5040	2766	9098
1659	489	9023	1775
1935	2967	7331	6766
8301	2679	4673	6638
4628	4458	8025	2930
5162	3088	7843	6316
8119	1295	7713	9296
5223	4088	5214	9608
8743	7602	7369	9613
9149	359	4039	118
8687	8294	1945	9574
2896	645	431	7502
3184	8829	2321	2485
2090	7609	2155	8270
1518	8345	7681	6572
4879	6820	5561	1229
9556	215	3692	107
2758	6150	5621	6854
9508	1910	5031	5386
3741	602	7362	7121
4289	8288	4273	3695
3201	9828	1345	817
2551	8232	2635	7119
6927	5555	9832	8101
9369	1021	4857	2665
1517	6304	2100	5989
1122	6602	9894	9237
5762	4935	4795	9775
1594	7159	1848	9336
5499	8238	625	2596
1499	4711	8412	7198
6114	2282	1031	2990
5858	486	97	5422
2227	6611	2054	3931
3090	857	7469	6396
3341	2000	6056	9680
7719	5328	1989	7552
3477	8415	4022	3410
9316	1716	3451	2132
5883	4818	6412	1565
5385	2253	4988	7156
7203	7857	7244	2548
3219	1157	8882	4764
5817	1844	4390	8784
3438	757	5152	8926
9714	4040	6345	634
8386	3642	7475	3741
7235	9938	5338	8295
4386	435	924	6757
1250	1927	564	11
7562	1115	3179	4960
6470	8557	7701	3093
8291	2775	5585	7175
8390	460	5526	3418
975	9184	9636	7420
3880	769	7801	4466
1530	3587	1691	2821
3997	416	4259	9393
8587	2782	3686	1734
981	7202	6167	9610
9659	7069	1719	1459
9410	9244	9792	814
1318	8250	7317	2670
428	9970	449	713
1180	9737	2364	2196
8011	7313	8222	8345
6310	3677	5942	1739
3849	7298	7781	1873
4498	5152	7953	2624
871	9030	5375	3592
3468	8159	7005	4819
2507	9224	4752	5710
2672	1768	9010	6293
4762	8662	1641	2252
4278	7570	8462	5211
9023	9470	4409	9186
138	8597	5855	6225
4624	3962	3279	6749
5499	8800	698	6013
2470	7072	5286	7967
7202	2425	1954	3458
1764	9313	6751	6547
6313	3777	1099	2347
4468	956	2230	6220
4764	5438	9711	7758
5723	6590	2599	142
2019	9017	1848	8573
9037	4066	7372	6060
7955	7710	6737	7529
7519	8574	7755	3829
673	8274	9568	2914
7787	4417	952	1283
3814	4622	9814	736
925	1844	6387	6746
4704	5251	2812	4345
6690	454	8837	9883
6175	8059	348	9009
2213	823	9978	4643
8256	3855	4486	6961
6858	354	4940	93
5200	2618	5817	7535
8042	2431	2969	2844
4077	9869	7534	1691
27	7698	5341	7877
6488	7805	4541	6068
6554	9316	163	4956
6251	388	6458	1029
4740	2660	5467	6216
3340	4274	1728	3853
8827	4166	4116	792
2011	1319	6057	6749
8200	1301	8377	8341
4348	2432	1183	9847
3138	5222	7911	9215
876	886	4069	225
3556	3	3471	8613
1685	9153	5526	4631
139	8563	7899	3958
859	8691	3116	8069
2622	933	2561	7485
8691	8974	598	7017
7140	1553	1124	8445
9150	6404	2514	6322
473	4789	4151	7883
8894	9812	3950	6120
6689	1466	5161	9181
5539	7470	7133	3708
